MODIFIED_ADDRESS,count
"18 vanderbilt ave, staten island, ny 10304",1
"132 e 62nd st, new york, ny 10065",1
"54 farrell ct, staten island, ny 10306",1
"2430 e 71st st, brooklyn, ny 11234",1
"3 e 71st st, new york, ny 10021",1
"429 kent ave #65, brooklyn, ny 11249",1
"1390 lexington ave, new york, ny 10128",1
"91-23 corona ave. #4f, flushing, ny 11373",1
"3235 emmons ave apt 721, brooklyn, ny 11235",1
"3000 valentine ave #3b, bronx, ny 10458",1
"e 228th st & paulding ave, bronx, ny 10466",1
"71-66 parsons blvd #7f, flushing, ny 11365",1
"413 w 145th st, new york, ny 10031",1
"175 e 78th st #177, new york, ny 10075",1
"88 lexington ave apt 1602, new york, ny 10016",1
"18-05 215th st #16c, bayside, ny 11360",1
"30-05 vernon blvd #3e, long island city, ny 11102",1
"23 tony ct, staten island, ny 10305",1
"4265 kissena blvd apt 131, flushing, ny 11355",1
"1825 madison ave #5b, new york, ny 10035",1
"163 taaffe pl, brooklyn, ny 11205",1
"141 beacon ave, staten island, ny 10306",1
"969 park ave #12b, new york, ny 10028",1
"2 e 67th st fl 9, new york, ny 10065",1
"25-74 34th st #1c, long island city, ny 11103",1
"458 neptune ave #3r, brooklyn, ny 11224",1
"160 cabrini blvd apt 73, new york, ny 10033",1
"1045 park ave #10a, new york, ny 10028",1
"100 overlook terrace apt 312, new york, ny 10040",1
"204-18 46th ave, bayside, ny 11361",1
"464 neptune ave #2c, brooklyn, ny 11224",1
"363 e 76th st #14b, new york, ny 10021",1
"485 park ave, new york, ny 10022",1
"32-13 112th st, east elmhurst, ny 11369",1
"263 richmond hill rd, staten island, ny 10314",1
"1217 fairfax ave, bronx, ny 10465",1
"153-25 88th st #2f, howard beach, ny 11414",1
"1250 ocean pkwy #2c, brooklyn, ny 11230",1
"155 w 9th st, brooklyn, ny 11231",1
"2932 w 5th st #17c, brooklyn, ny 11224",1
"151 w 106th st #5b, new york, ny 10025",1
"69-33 169th st, flushing, ny 11365",1
"2465 haring st #4d, brooklyn, ny 11235",1
"715 55th st, brooklyn, ny 11220",1
"250 e 30th st #6b, new york, ny 10016",1
"306 e mosholu pkwy s #5c, bronx, ny 10458",1
"1246 stratford ave, bronx, ny 10472",1
"900 w 190th st #14d, new york, ny 10040",1
"177 9th ave, new york, ny 10011",1
"425 e 51st st #2b, new york, ny 10022",1
"46-36 206th st, flushing, ny 11361",1
"565 west end ave #11d, new york, ny 10024",1
"891 montgomery st, brooklyn, ny 11213",1
"120 ocean view ave #2c, brooklyn, ny 11235",1
"155 e 49th st #5b, new york, ny 10017",1
"333 e 109th st #2a, new york, ny 10029",1
"173 perry st #8b, new york, ny 10014",1
"1184 nostrand ave., brooklyn, ny 11225",1
"40 w 55th st #8d, new york, ny 10019",1
"188-28 114th dr, jamaica, ny 11412",1
"1040 herkimer st, brooklyn, ny 11233",1
"925 park ave #4, new york, ny 10028",1
"35 e 12th st #2a, new york, ny 10003",1
"4489 broadway #5b, new york, ny 10040",1
"3007 ave. s, brooklyn, ny 11229",1
"679 18th st, brooklyn, ny 11218",1
"2024 bay ridge ave, brooklyn, ny 11204",1
"138-51 63rd ave, flushing, ny 11367",1
"21-55 34th ave #15b, astoria, ny 11106",1
"274 water st #1f, new york, ny 10038",1
"1735 pacific st, brooklyn, ny 11213",1
"1270 5th ave apt 2s, new york, ny 10029",1
"1721 w 6th st #4b, brooklyn, ny 11223",1
"3245 perry ave #6c, bronx, ny 10467",1
"9967 shore rd #7e, brooklyn, ny 11209",1
"535 e 72nd st #5b, new york, ny 10021",1
"1228 madison ave #10, new york, ny 10128",1
"55 central park w #12b, new york, ny 10023",1
"150 w 55th st #6c, new york, ny 10019",1
"219 16th st, brooklyn, ny 11215",1
"12 w 72nd st #7h, new york, ny 10023",1
"18 e 63rd st apt 9, new york, ny 10065",1
"1705 purdy st #9g, bronx, ny 10462",1
"1160 3rd ave #3d, new york, ny 10065",1
"11208 39th ave, flushing, ny 11368",1
"435 e 57th st apt 11a, new york, ny 10022",1
"170 e 78th st #3c, new york, ny 10075",1
"340 e 80th st #17d, new york, ny 10075",1
"120-17 cove ct #91, college point, ny 11356",1
"1238 e 72nd st, brooklyn, ny 11234",1
"31 center pl, staten island, ny 10306",1
"268 westervelt ave, staten island, ny 10301",1
" 15 central park w #16g, new york, ny 10023",1
"425 e 78th st #1c, new york, ny 10075",1
"42 greenway ave, staten island, ny 10314",1
"16846 powells cove blvd #21, flushing, ny 11357",1
"2067 pitman ave, bronx, ny 10466",1
"414 w 54th st #4e, new york, ny 10019",1
"83-55 lefferts blvd #5c, jamaica, ny 11415",1
"150-38 union tpke #11b, flushing, ny 11367",1
"360 furman st apt 337, brooklyn, ny 11201",1
"133-22 centerville st, ozone park, ny 11417",1
"362 w 127th st #6b, new york, ny 10027",1
"9820 62nd dr apt 14l, rego park, ny 11374",1
"791 greenwich st apt 5, new york, ny 10014",1
"524 wyona st, brooklyn, ny 11207",1
"860 5th ave #4h, new york, ny 10065",1
"190 cozine ave #3h, brooklyn, ny 11207",1
"15 broad st, new york, ny 10005",1
"3025 brighton 8th st, brooklyn, ny 11235",1
"1548 72nd st #1, brooklyn, ny 11228",1
"164 e 72nd st #13c, new york, ny 10021",1
"200 central park s #20j, new york, ny 10019",1
"135 ocean pkwy #1a, brooklyn, ny 11218",1
"250 w 22nd st #4b, new york, ny 10011",1
"79-09 153rd ave, jamaica, ny 11414",1
"152-18 union tpke #11d, flushing, ny 11367",1
"3065 brighton 4th st, brooklyn, ny 11235",1
"61-15 98th st #7j, flushing, ny 11374",1
"24 central park s # 5e, new york, ny 10019",1
"68 e 127th st, new york, ny 10035",1
"1120 bergen ave #88, brooklyn, ny 11234",1
" 360 e 88th st ph 2b, new york, ny 10128",1
"3251 riverdale ave, bronx, ny 10463",1
"7619 21st ave, brooklyn, ny 11214",1
"155 duane st, new york, ny 10013",1
"37-26 87th st #2fl, jackson heights, ny 11372",1
"3016 brighton 5th st #1c, brooklyn, ny 11235",1
"224-20 145th rd, jamaica, ny 11413",1
"345 e 81st st #2h, new york, ny 10028",1
"17520 wexford terrace apt 8a, jamaica, ny 11432",1
"80 washington pl, new york, ny 10011",1
"33-11 73rd st, flushing, ny 11372",1
"870 5th ave #4h, new york, ny 10065",1
"820 5th ave, new york, ny 10065",1
"101 w 81st st, new york, ny 10024",1
"3028 brighton 7th st., brooklyn, ny 11235",1
"1165 5th ave #8c, new york, ny 10029",1
"50 bridge park dr #17a, brooklyn heights, ny 11201",1
"444 e 84th st #3g, new york, ny 10028",1
"1845 tomlinson ave, bronx, ny 10461",1
"198 cooper st, brooklyn, ny 11207",1
"402 grandview ave, staten island, ny 10303",1
"23-55 bell blvd #4d, bayside, ny 11360",1
"218 w 139th st, new york, ny 10030",1
"135 e 39th st #1c, new york, ny 10016",1
"1595 independence ave, brooklyn, ny 11228",1
"350 e 62nd st #3b, new york, ny 10065",1
"275 webster ave #5a, brooklyn, ny 11230",1
"1989 cruger ave, bronx, ny 10462",1
"300 e 40th st #28b, new york, ny 10016",1
"32-50 53rd pl, woodside, ny 11377",1
"2845 decatur ave, bronx, ny 10458",1
"158-20 77th ave, flushing, ny 11366",1
"91-09 95th st, jamaica, ny 11421",1
"9905 63rd dr apt 14f, rego park, ny 11374",1
"220 e 73rd st #8g, new york, ny 10021",1
"609 columbus ave #18d, new york, ny 10024",1
"665 nasby pl, far rockaway, ny 11691",1
"134 e 35th st, brooklyn, ny 11203",1
"158-18 riverside dr w #2f, new york, ny 10032",1
"8 w 65th st #1b, new york, ny 10023",1
"93 lexington ave, brooklyn, ny 11238",1
"191 wyckoff ave, brooklyn, ny 11237",1
"5614 netherland ave #4b, bronx, ny 10471",1
"140 hoyt st, brooklyn, ny 11217",1
"166 e 96th st apt 6a, new york, ny 10128",1
"153-25 88th st #4e, howard beach, ny 11414",1
"120 e 61st st, new york, ny 10065",1
"114-3 inwood st, jamaica, ny 11436",1
"11912 83rd ave, jamaica, ny 11415",1
"200 e 36th st #4j, new york, ny 10016",1
"1947 adam clayton powell jr blvd, new york, ny 10026",1
"8900 170th st apt 11l, jamaica, ny 11432",1
"3935 blackstone ave #1a, bronx, ny 10471",1
"8710 5th ave, brooklyn, ny 11209",1
"679 w 239th st #3c, bronx, ny 10463",1
"1466 stickney pl, bronx, ny 10469",1
"6218 amboy rd, staten island, ny 10309",1
"29 w 85th st # 1, new york, ny 10024",1
"438 e 141st st, bronx, ny 10454",1
"416 e 50th st, new york, ny 10022",1
"300 e 54th st #34a, new york, ny 10022",1
"955 lexington ave #11a, new york, ny 10021",1
"2039 continental ave, bronx, ny 10461",1
"53 e 64th st, new york, ny 10065",1
"144 w 18th st #3e, new york, ny 10011",1
"134-16 35th ave #11d, flushing, ny 11354",1
"1901 madison ave apt 412, new york, ny 10035",1
"1100 grand concourse #2f, bronx, ny 10456",1
"372 atkins ave, brooklyn, ny 11208",1
"519 tulfan terrace, bronx, ny 10463",1
"174 eagle st, brooklyn, ny 11222",1
"350 bleecker st #3w, new york, ny 10014",1
"2635 e 19th st, brooklyn, ny 11235",1
"303 w 66th st #11j, new york, ny 10023",1
"3535 75th st apt 225, jackson heights, ny 11372",1
"1000 clove rd #5b, staten island, ny 10301",1
"400 w 58th st #4b, new york, ny 10019",1
"956 79th st #1b, brooklyn, ny 11228",1
"1517 66th st, brooklyn, ny 11219",1
"1159 52nd st, brooklyn, ny 11219",1
"230 riverside dr #8a, new york, ny 10025",1
"2953 pearsall ave, bronx, ny 10469",1
" 80 east end ave #8e, new york, ny 10028",1
"1470 east ave #4d, bronx, ny 10462",1
"100 bank st #4f, new york, ny 10014",1
"116-42 204th st, jamaica, ny 11412",1
"87-37 90th st, jamaica, ny 11421",1
"103-12 114th st, south richmond hill, ny 11419",1
"1618 adee ave, bronx, ny 10469",1
"420 12th st #1l, brooklyn, ny 11215",1
"730 bay st, staten island, ny 10304",1
"225 w 25th st #3f, new york, ny 10001",1
"2421 82nd st, brooklyn, ny 11214",1
"189 prospect pl #2, brooklyn, ny 11238",1
"68-5 138th st #1a, flushing, ny 11367",1
"72-81 113th st #5b, forest hills, ny 11375",1
"140 e 81st st #12a, new york, ny 10028",1
"241 5th ave ph 15, new york, ny 10016",1
"154 e 105th st, new york, ny 10029",1
"123 washington st #33b, new york, ny 10006",1
"1392 commonwealth ave, bronx, ny 10472",1
"97-10 62nd dr #2b, rego park, ny 11374",1
"5700 arlington ave #2s, bronx, ny 10471",1
"161 e 63rd st, new york, ny 10065",1
"595 van buren st, brooklyn, ny 11221",1
"955 5th ave, new york, ny 10075",1
"77 greenwich st #16a, new york, ny 10006",1
"1405 prospect pl b11, brooklyn, ny 11213",1
"191-43 foothill ave, hollis, ny 11423",1
"571 watkins st #1, brooklyn, ny 11212",1
"99-35 59th ave #5l, corona, ny 11368",1
"1319 newkirk ave, brooklyn, ny 11230",1
"47 e 88th st #4c, new york, ny 10128",1
"73-28 173rd st, flushing, ny 11366",1
"217 w 57th st #35a, new york, ny 10019",1
"1360 ocean ave #2l, brooklyn, ny 11230",1
"87-70 173rd st #5j, jamaica, ny 11432",1
"5444 little neck pkwy apt 1n, little neck, ny 11362",1
"3271 hatting pl, bronx, ny 10465",1
"173 e 70th st, new york, ny 10021",1
"1617 park ave, new york, ny 10029",1
"41-62 bowne st #3d, flushing, ny 11355",1
"2620 ocean pkwy #6l, brooklyn, ny 11235",1
"35-21 81st st #1c, flushing, ny 11372",1
"6360 102nd st apt b14, flushing, ny 11374",1
"101 w 12th st apt 7m, new york, ny 10011",1
"42-55 colden st #12k, flushing, ny 11355",1
"255 senator st, brooklyn, ny 11220",1
"875 5th ave #12b, new york, ny 10065",1
"1045 wheeler ave, bronx, ny 10472",1
"870 w 181st st apt 4, new york, ny 10033",1
"45 crosby st #4s, new york, ny 10012",1
"181 7th ave #5a, new york, ny 10011",1
"11 torrice lp, staten island, ny 10309",1
"84 w 197th st, bronx, ny 10468",1
"234 w 148th st #6a, new york, ny 10039",1
"112 sunset blvd, bronx, ny 10473",1
"575 grand st, new york, ny 10002",1
"155- 21 86th st #3, howard beach, ny 11414",1
"67 park ave #9b, new york, ny 10016",1
"311 e 25th st #6b, new york, ny 10010",1
"262 central park w #14d, new york, ny 10024",1
"108 w 75th st apartment 3, new york, ny 10023",1
"27 wooster st #7a, new york, ny 10013",1
"740 e 242nd st, bronx, ny 10470",1
"123 roe st, staten island, ny 10310",1
"33-64 21st st #5b, long island city, ny 11106",1
"19 e 73rd st, new york, ny 10021",1
"241 e 31st st # 2, new york, ny 10016",1
"261 w 71st st apt 1, new york, ny 10023",1
"70-25 yellowstone blvd #7b, queens, ny 11375",1
"750 kappock st 611 614, bronx, ny 10463",1
"2942 w 5th st #11d, brooklyn, ny 11224",1
"640 park ave fl 3, new york, ny 10065",1
"1070 park ave, new york, ny 10128",1
"211-35 23rd ave #5f, bayside, ny 11360",1
"875 5th ave #9a, new york, ny 10065",1
"2220 tiemann ave, bronx, ny 10469",1
" 65 w 13th st ph 1b, new york, ny 10011",1
"164-20 highland ave #5b, jamaica, ny 11432",1
"980a gates ave, brooklyn, ny 11221",1
" 1 5th ave #19c, new york, ny 10003",1
"75-38 263rd st a1, glen oaks, ny 11004",1
"380 lenox ave #4b, new york, ny 10037",1
"118 e 83rd st, new york, ny 10028",1
"1266 findlay ave, bronx, ny 10456",1
"3744 amboy rd, staten island, ny 10308",1
"428 clinton st, brooklyn, ny 11231",1
"118-66 metropolitan ave #1d, kew gardens, ny 11415",1
"380 cozine ave #2a, brooklyn, ny 11207",1
"2163 e 17th st, brooklyn, ny 11229",1
"971 e 40th st, brooklyn, ny 11210",1
"57 reade st #12e, new york, ny 10007",1
"112-30 38th ave, flushing, ny 11368",1
" 3512 oxford ave #1e, bronx, ny 10463",1
"403 e 62nd st #14a, new york, ny 10065",1
"158 e 100th st #2r, new york, ny 10029",1
"102-33 46th ave, flushing, ny 11368",1
"14 st marks pl, brooklyn, ny 11217",1
"26 e 22nd st, new york, ny 10010",1
"1771 66th st, brooklyn, ny 11204",1
"77-35 113th st #5b, forest hills, ny 11375",1
"68-5 138th st #1c, flushing, ny 11367",1
"3 fordham hill oval #4a, bronx, ny 10468",1
"231 68th st apt 303, brooklyn, ny 11220",1
"500 w 43rd st #12g, new york, ny 10036",1
"2940 ocean ave apt a7, brooklyn, ny 11235",1
"22 e 18th st #4a, new york, ny 10003",1
"667 w 246th st, bronx, ny 10471",1
"21-16 35th st #1b, astoria, ny 11105",1
"753b st ann's ave #52b, bronx, ny 10456",1
"389 e 89th st #15a, new york, ny 10128",1
"120-09 linden blvd, jamaica, ny 11420",1
"111 4th ave #12a, new york, ny 10003",1
"330 e 38th st apt 41f, new york, ny 10016",1
"841 willoughby ave, brooklyn, ny 11221",1
"64-48 booth st #1e, rego park, ny 11374",1
"171 w 57th st apt 11a, new york, ny 10019",1
"61-15 97th st #12d, rego park, ny 11374",1
"107 mcveigh ave, staten island, ny 10314",1
"37 sheridan ave, brooklyn, ny 11208",1
"91 alter ave, staten island, ny 10304",1
"12205 flatlands ave #3h, brooklyn, ny 11207",1
"10306 rockaway beach blvd #3c, rockaway park, ny 11694",1
"44-15 purves st, long island city, ny 11101",1
"129 w 70th st apt 1a, new york, ny 10023",1
"515 e 79th st #6a, new york, ny 10075",1
"132 e 35th st #16h, new york, ny 10016",1
"150 e 61st st #5k, new york, ny 10065",1
"50 w 127th st, new york, ny 10027",1
"34 brighton 4th walk, brooklyn, ny 11235",1
"2400 e 3rd st apt 228, brooklyn, ny 11223",1
"205 w 54th st #5b, new york, ny 10019",1
"3217 radcliff ave, bronx, ny 10469",1
"231-235 e 55th st # 43b, new york, ny 10022",1
"2913 foster ave #2f, brooklyn, ny 11210",1
"13-07 157th st, flushing, ny 11357",1
"45-30 pearson st, long island city, ny 11101",1
"1746 anthony ave, bronx, ny 10457",1
"8701 shore rd apt 432, brooklyn, ny 11209",1
"alden park, bronx, ny 10465",1
"141-10 25th rd #4b, flushing, ny 11354",1
"2652 e 18th st #2a, brooklyn, ny 11235",1
"21 south end ave apt 435, new york, ny 10280",1
"800 e 17th st #4a, brooklyn, ny 11230",1
"160 e 105th st, new york, ny 10029",1
"260 west end ave #7a, new york, ny 10023",1
"300 w 18th st #2, new york, ny 10011",1
"848 43rd st apt 22, brooklyn, ny 11232",1
"2260 benson ave #1l, brooklyn, ny 11214",1
"206 vanderbilt ave, brooklyn, ny 11205",1
"152 e 83rd st #5d, new york, ny 10028",1
"229 monroe st, brooklyn, ny 11216",1
"2671 bainbridge ave, bronx, ny 10458",1
"2607 avenue o #4a, brooklyn, ny 11210",1
"66-43 alderton st, flushing, ny 11374",1
"11775 141st st, jamaica, ny 11436",1
"44-11 192nd st, flushing, ny 11358",1
"941 e 46th st, brooklyn, ny 11203",1
"94 lorrain ave, staten island, ny 10312",1
"117 e 57th st apt 34f, new york, ny 10022",1
"40 princeton ln, staten island, ny 10312",1
"365 w 20th st apt 9b, new york, ny 10011",1
"1240 bedford ave #1f, brooklyn, ny 11216",1
"190 lefferts pl apt 5, brooklyn, ny 11238",1
"11139 76th rd apt f7, forest hills, ny 11375",1
"2790 broadway #5a, new york, ny 10025",1
"22-08 greene ave, flushing, ny 11385",1
"112-18 38th ave, flushing, ny 11368",1
"829 park ave #11b, new york, ny 10021",1
"42-42 colden st #622, flushing, ny 11355",1
"89-20 55th ave apt 1u, elmhurst, ny 11373",1
"205 e 68th st #3d, new york, ny 10065",1
"7 bond st, new york, ny 10012",1
"2675 ocean ave #3b, brooklyn, ny 11229",1
"130 w 26th st apt 3, new york, ny 10001",1
"537 annadale rd, staten island, ny 10312",1
"37-02 31st ave, long island city, ny 11103",1
"9511 shore rd apt 602, brooklyn, ny 11209",1
"16010 89th ave apt 15l, jamaica, ny 11432",1
"97-37 63rd rd #9e, rego park, ny 11374",1
"1102 ovington ave, brooklyn, ny 11219",1
"256 s 4th st apartment 6, brooklyn, ny 11211",1
"14- 50 110th st #301, college point, ny 11356",1
"870 united nations plaza apt 31b, new york, ny 10017",1
"1240 e 48th st, brooklyn, ny 11234",1
"219 e 115th st, new york, ny 10029",1
"204-20 46th ave, queens, ny 11361",1
"55 greene ave #2b, brooklyn, ny 11238",1
"860 5th ave #7f, new york, ny 10065",1
"37-32 89th st #1a, queens, ny 11372",1
"526 union ave ph 1, brooklyn, ny 11211",1
"3401 fort independence st, bronx, ny 10463",1
"230 central park w #3a, new york, ny 10024",1
"21 monroe pl #3f, brooklyn, ny 11201",1
"2547 w 2nd st #2j, brooklyn, ny 11223",1
"8407 15th ave, brooklyn, ny 11228",1
"1192 park ave #5d, new york, ny 10128",1
"243 w 60th st #5b, new york, ny 10023",1
"8515 main st apt 12e, jamaica, ny 11435",1
"65 oceana dr e #8d, brooklyn, ny 11235",1
"44 euclid ave #1a, brooklyn, ny 11208",1
"3 ct square w ph 403, long island city, ny 11101",1
"3625 oxford ave #6b, bronx, ny 10463",1
"52-16 roosevelt ave #3a, flushing, ny 11377",1
"460 manhattan ave #2b, brooklyn, ny 11222",1
"85-09 151st ave #1h, howard beach, ny 11414",1
"33-15 81st st #4d, flushing, ny 11372",1
"5900 arlington ave #5h, bronx, ny 10471",1
"524 thomas s boyland st, brooklyn, ny 11212",1
"205 e 63rd st #6b, new york, ny 10065",1
"15 hudson yards #34a, new york, ny 10001",1
"75-21 67th rd, flushing, ny 11379",1
"10-18 beach 22nd st, far rockaway, ny 11691",1
"571 17th st, brooklyn, ny 11218",1
"3447 82nd st apt 1, jackson heights, ny 11372",1
"90-20 55th ave #4a, elmhurst, ny 11373",1
"1953 65th st #3a, brooklyn, ny 11204",1
"4593 kings hwy, brooklyn, ny 11234",1
"164 e 70th st, new york, ny 10021",1
"135-30 94th st, jamaica, ny 11417",1
"245 doane ave, staten island, ny 10308",1
"168 lafayette ave, brooklyn, ny 11238",1
"11763 140th st, jamaica, ny 11436",1
"307 e 162nd st, bronx, ny 10451",1
"102-42 63rd ave, forest hills, ny 11375",1
"15 w 61st st #22b, new york, ny 10023",1
"2461 e 29th st #3f, brooklyn, ny 11235",1
"9 zoe st, staten island, ny 10305",1
"325 e 14th st, new york, ny 10003",1
"64 east 86th st #10b, new york, ny 10028",1
"60 warren st fl 3, new york, ny 10007",1
"797 fairmount pl, bronx, ny 10460",1
"40 prospect park w #3g, brooklyn, ny 11215",1
"214-11 35th ave #3a, bayside, ny 11361",1
" 40-22 61st st #2, flushing, ny 11377",1
"401 e 74th st #14a, new york, ny 10021",1
"168 plymouth st, brooklyn, ny 11201",1
"233 east 86th st #14c, new york, ny 10028",1
"3312 paulding ave, bronx, ny 10469",1
"343 prospect ave, brooklyn, ny 11215",1
"24 central park s # 3e, new york, ny 10019",1
"1 e 66th st #2a, new york, ny 10065",1
"1829 topping ave, bronx, ny 10457",1
"45 e 72nd st #8b, new york, ny 10021",1
"223 43rd st, brooklyn, ny 11232",1
"1 w 67th st # 616, new york, ny 10023",1
"10-41 115th st, flushing, ny 11356",1
"39 argyle rd #4b, brooklyn, ny 11218",1
"180 front st #7f, brooklyn, ny 11201",1
"74 appleby ave, staten island, ny 10305",1
"2 bay club dr #21h, bayside, ny 11360",1
"213 suydam st, brooklyn, ny 11237",1
"27110 grand central pkwy #30, queens village, ny 11005",1
"160 72nd st apt 758, brooklyn, ny 11209",1
"400 e 56th st #25c, new york, ny 10022",1
"41-33 68th st, flushing, ny 11377",1
"27 e 65th st #2e, new york, ny 10065",1
"345 montgomery st #4n, brooklyn, ny 11225",1
"86-17 105th st, jamaica, ny 11418",1
